id,EC1,EC2
18833,1,1
18834,1,1
18835,1,1
18836,1,1
18837,1,1
18838,1,1
18839,1,1
18840,1,1
18841,1,1
18842,1,1
18843,1,1
18844,1,1
18845,1,1
18846,1,1
18847,1,1
18848,1,1
18849,1,1
18850,1,1
18851,1,1
18852,1,1
18853,1,1
18854,1,1
18855,1,1
18856,1,1
18857,1,1
18858,1,1
18859,1,1
18860,1,1
18861,1,1
18862,1,1
18863,1,1
18864,1,1
18865,1,1
18866,1,1
18867,1,1
18868,1,1
18869,1,1
18870,1,1
18871,1,1
18872,1,1
18873,1,1
18874,1,1
18875,1,1
18876,1,1
18877,1,1
18878,1,1
18879,1,1
18880,1,1
18881,1,1
18882,1,1
18883,1,1
18884,1,1
18885,1,1
18886,1,1
18887,1,1
18888,1,1
18889,1,1
18890,1,1
18891,1,1
18892,1,1
18893,1,1
18894,1,1
18895,1,1
18896,1,1
18897,1,1
18898,1,1
18899,1,1
18900,1,1
18901,1,1
18902,1,1
18903,1,1
18904,1,1
18905,1,1
18906,1,1
18907,1,1
18908,1,1
18909,1,1
18910,1,1
18911,1,1
18912,1,1
18913,1,1
18914,1,1
18915,1,1
18916,1,1
18917,1,1
18918,1,1
18919,1,1
18920,1,1
18921,1,1
18922,1,1
18923,0,1
18924,1,1
18925,1,1
18926,1,1
18927,1,1
18928,1,1
18929,1,1
18930,1,1
18931,1,1
18932,1,1
18933,1,1
18934,1,1
18935,1,1
18936,1,1
18937,1,1
18938,1,1
18939,1,1
18940,1,1
18941,1,1
18942,1,1
18943,1,1
18944,1,1
18945,1,1
18946,1,1
18947,1,1
18948,1,1
18949,1,1
18950,1,1
18951,1,1
18952,1,1
18953,1,1
18954,1,1
18955,1,1
18956,1,1
18957,1,1
18958,1,1
18959,1,1
18960,1,1
18961,1,1
18962,1,1
18963,1,1
18964,0,1
18965,1,1
18966,1,1
18967,1,1
18968,1,1
18969,1,1
18970,1,1
18971,1,1
18972,1,1
18973,1,1
18974,1,1
18975,1,1
18976,1,1
18977,1,1
18978,1,1
18979,0,1
18980,1,1
18981,1,1
18982,1,1
18983,1,1
18984,1,1
18985,1,1
18986,1,1
18987,1,1
18988,1,1
18989,1,1
18990,1,1
18991,1,1
18992,1,1
18993,1,1
18994,1,1
18995,1,1
18996,1,1
18997,1,1
18998,1,1
18999,1,1
19000,1,1
19001,1,1
19002,0,1
19003,1,1
19004,1,1
19005,1,1
19006,1,1
19007,1,1
19008,1,1
19009,0,1
19010,1,1
19011,0,1
19012,1,1
19013,1,1
19014,1,1
19015,1,1
19016,0,1
19017,1,1
19018,1,1
19019,1,1
19020,1,1
19021,1,1
19022,1,1
19023,1,1
19024,1,1
19025,1,1
19026,1,1
19027,1,1
19028,1,1
19029,1,1
19030,1,1
19031,1,1
19032,1,1
19033,1,1
19034,1,1
19035,1,1
19036,1,1
19037,1,1
19038,1,1
19039,1,1
19040,1,1
19041,1,1
19042,1,1
19043,1,1
19044,1,1
19045,1,1
19046,1,1
19047,1,1
19048,1,1
19049,1,1
19050,1,1
19051,1,1
19052,1,1
19053,1,1
19054,1,1
19055,1,1
19056,1,1
19057,1,1
19058,1,1
19059,1,1
19060,1,1
19061,0,1
19062,0,1
19063,1,1
19064,1,1
19065,1,1
19066,1,1
19067,1,1
19068,1,1
19069,1,1
19070,1,1
19071,1,1
19072,1,1
19073,1,1
19074,1,1
19075,1,1
19076,1,1
19077,1,1
19078,0,1
19079,1,1
19080,1,1
19081,1,1
19082,1,1
19083,1,1
19084,1,1
19085,1,1
19086,1,1
19087,1,1
19088,1,1
19089,1,1
19090,1,1
19091,1,1
19092,1,1
19093,1,1
19094,1,1
19095,1,1
19096,1,1
19097,1,1
19098,1,1
19099,1,1
19100,1,1
19101,1,1
19102,1,1
19103,1,1
19104,1,1
19105,1,1
19106,1,1
19107,1,1
19108,1,1
19109,1,1
19110,1,1
19111,1,1
19112,1,1
19113,1,1
19114,1,1
19115,1,1
19116,1,1
19117,1,1
19118,1,1
19119,1,1
19120,1,1
19121,1,1
19122,1,1
19123,0,1
19124,1,1
19125,1,1
19126,1,1
19127,1,1
19128,1,1
19129,1,1
19130,1,1
19131,1,1
19132,1,1
19133,1,1
19134,1,1
19135,1,1
19136,1,1
19137,1,1
19138,1,1
19139,1,1
19140,1,1
19141,1,1
19142,1,1
19143,1,1
19144,1,1
19145,1,1
19146,1,1
19147,1,1
19148,1,1
19149,1,1
19150,1,1
19151,1,1
19152,1,1
19153,1,1
19154,1,1
19155,1,1
19156,1,1
19157,1,1
19158,1,1
19159,1,1
19160,1,1
19161,1,1
19162,1,1
19163,1,1
19164,1,1
19165,1,1
19166,1,1
19167,1,1
19168,1,1
19169,1,1
19170,1,1
19171,1,1
19172,1,1
19173,1,1
19174,1,1
19175,1,1
19176,1,1
19177,1,1
19178,1,1
19179,1,1
19180,1,1
19181,1,1
19182,1,1
19183,1,1
19184,1,1
19185,1,1
19186,1,1
19187,1,1
19188,1,1
19189,1,1
19190,1,1
19191,1,1
19192,1,1
19193,1,1
19194,1,1
19195,1,1
19196,1,1
19197,1,1
19198,1,1
19199,1,1
19200,1,1
19201,1,1
19202,1,1
19203,1,1
19204,1,1
19205,1,1
19206,1,1
19207,1,1
19208,0,1
19209,1,1
19210,1,1
19211,1,1
19212,1,1
19213,1,1
19214,1,1
19215,1,1
19216,0,1
19217,1,1
19218,1,1
19219,1,1
19220,1,1
19221,1,1
19222,1,1
19223,1,1
19224,1,1
19225,1,1
19226,1,1
19227,1,1
19228,1,1
19229,1,1
19230,1,1
19231,1,1
19232,1,1
19233,1,1
19234,1,1
19235,1,1
19236,1,1
19237,1,1
19238,1,1
19239,1,1
19240,1,1
19241,1,1
19242,1,1
19243,1,1
19244,1,1
19245,0,1
19246,1,1
19247,1,1
19248,1,1
19249,1,1
19250,1,1
19251,1,1
19252,1,1
19253,1,1
19254,1,1
19255,1,1
19256,1,1
19257,1,1
19258,1,1
19259,1,1
19260,1,1
19261,1,1
19262,0,1
19263,1,1
19264,1,1
19265,1,1
19266,1,1
19267,1,1
19268,1,1
19269,1,1
19270,1,1
19271,1,1
19272,1,1
19273,1,1
19274,1,1
19275,1,1
19276,1,1
19277,1,1
19278,1,1
19279,1,1
19280,1,1
19281,1,1
19282,1,1
19283,1,1
19284,1,1
19285,1,1
19286,1,1
19287,1,1
19288,1,1
19289,1,1
19290,1,1
19291,1,1
19292,1,1
19293,1,1
19294,1,1
19295,1,1
19296,1,1
19297,1,1
19298,0,1
19299,1,1
19300,1,1
19301,1,1
19302,1,1
19303,1,1
19304,1,1
19305,1,1
19306,1,1
19307,0,1
19308,1,1
19309,1,1
19310,1,1
19311,1,1
19312,1,1
19313,1,1
19314,1,1
19315,1,1
19316,1,1
19317,1,1
19318,1,1
19319,1,1
19320,1,1
19321,1,1
19322,1,1
19323,1,1
19324,1,1
19325,1,1
19326,1,1
19327,1,1
19328,1,1
19329,1,1
19330,1,1
19331,1,1
19332,1,1
19333,0,1
19334,0,1
19335,1,1
19336,1,1
19337,1,1
19338,1,1
19339,1,1
19340,1,1
19341,1,1
19342,1,1
19343,1,1
19344,1,1
19345,1,1
19346,1,1
19347,1,1
19348,1,1
19349,1,1
19350,1,1
19351,1,1
19352,1,1
19353,0,1
19354,1,1
19355,1,1
19356,1,1
19357,1,1
19358,1,1
19359,1,1
19360,1,1
19361,1,1
19362,1,1
19363,1,1
19364,1,1
19365,1,1
19366,1,1
19367,1,1
19368,0,1
19369,1,1
19370,1,1
19371,1,1
19372,1,1
19373,1,1
19374,1,1
19375,1,1
19376,1,1
19377,1,1
19378,1,1
19379,1,1
19380,1,1
19381,1,1
19382,1,1
19383,1,1
19384,1,1
19385,1,1
19386,1,1
19387,1,1
19388,1,1
19389,1,1
19390,1,1
19391,1,1
19392,1,1
19393,1,1
19394,1,1
19395,1,1
19396,1,1
19397,1,1
19398,0,1
19399,1,1
19400,1,1
19401,1,1
19402,1,1
19403,1,1
19404,1,1
19405,1,1
19406,1,1
19407,1,1
19408,1,1
19409,1,1
19410,1,1
19411,1,1
19412,1,1
19413,1,1
19414,1,1
19415,1,1
19416,1,1
19417,1,1
19418,1,1
19419,1,1
19420,1,1
19421,1,1
19422,1,1
19423,1,1
19424,1,1
19425,1,1
19426,1,1
19427,1,1
19428,1,1
19429,1,1
19430,1,1
19431,1,1
19432,1,1
19433,1,1
19434,1,1
19435,1,1
19436,1,1
19437,1,1
19438,1,1
19439,1,1
19440,1,1
19441,1,1
19442,1,1
19443,1,1
19444,1,1
19445,1,1
19446,1,1
19447,1,1
19448,1,1
19449,1,1
19450,1,1
19451,1,1
19452,1,1
19453,1,1
19454,1,1
19455,1,1
19456,1,1
19457,1,1
19458,1,1
19459,1,1
19460,1,1
19461,1,1
19462,1,1
19463,1,1
19464,1,1
19465,1,1
19466,1,1
19467,1,1
19468,1,1
19469,1,1
19470,1,1
19471,1,1
19472,1,1
19473,1,1
19474,1,1
19475,1,1
19476,1,1
19477,1,1
19478,1,1
19479,1,1
19480,1,1
19481,1,1
19482,1,1
19483,1,1
19484,1,1
19485,1,1
19486,1,1
19487,1,1
19488,1,1
19489,1,1
19490,1,1
19491,1,1
19492,1,1
19493,1,1
19494,1,1
19495,1,1
19496,1,1
19497,1,1
19498,1,1
19499,1,1
19500,1,1
19501,1,1
19502,1,1
19503,1,1
19504,1,1
19505,1,1
19506,1,1
19507,0,1
19508,1,1
19509,1,1
19510,1,1
19511,1,1
19512,0,1
19513,1,1
19514,1,1
19515,1,1
19516,1,1
19517,1,1
19518,1,1
19519,1,1
19520,1,1
19521,1,1
19522,1,1
19523,1,1
19524,1,1
19525,1,1
19526,1,1
19527,1,1
19528,1,1
19529,1,1
19530,1,1
19531,1,1
19532,1,1
19533,1,1
19534,1,1
19535,1,1
19536,1,1
19537,1,1
19538,1,1
19539,1,1
19540,1,1
19541,1,1
19542,1,1
19543,1,1
19544,1,1
19545,1,1
19546,1,1
19547,1,1
19548,1,1
19549,1,1
19550,1,1
19551,1,1
19552,1,1
19553,1,1
19554,1,1
19555,1,1
19556,1,1
19557,1,1
19558,1,1
19559,1,1
19560,1,1
19561,1,1
19562,1,1
19563,1,1
19564,1,1
19565,1,1
19566,1,1
19567,1,1
19568,1,1
19569,1,1
19570,1,1
19571,1,1
19572,1,1
19573,1,1
19574,1,1
19575,1,1
19576,1,1
19577,1,1
19578,1,1
19579,1,1
19580,1,1
19581,1,1
19582,1,1
19583,1,1
19584,1,1
19585,1,1
19586,1,1
19587,1,1
19588,1,1
19589,1,1
19590,1,1
19591,1,1
19592,1,1
19593,1,1
19594,1,1
19595,1,1
19596,1,1
19597,1,1
19598,1,1
19599,1,1
19600,0,1
19601,1,1
19602,1,1
19603,1,1
19604,1,1
19605,1,1
19606,1,1
19607,1,1
19608,1,1
19609,1,1
19610,1,1
19611,1,1
19612,1,1
19613,1,1
19614,1,1
19615,1,1
19616,1,1
19617,1,1
19618,1,1
19619,1,1
19620,1,1
19621,1,1
19622,1,1
19623,1,1
19624,1,1
19625,1,1
19626,1,1
19627,1,1
19628,1,1
19629,1,1
19630,1,1
19631,1,1
19632,1,1
19633,1,1
19634,1,1
19635,1,1
19636,1,1
19637,1,1
19638,0,1
19639,1,1
19640,1,1
19641,1,1
19642,1,1
19643,1,1
19644,1,1
19645,1,1
19646,1,1
19647,1,1
19648,1,1
19649,1,1
19650,1,1
19651,1,1
19652,1,1
19653,1,1
19654,1,1
19655,1,1
19656,1,1
19657,1,1
19658,1,1
19659,1,1
19660,1,1
19661,1,1
19662,1,1
19663,1,1
19664,1,1
19665,1,1
19666,0,1
19667,1,1
19668,1,1
19669,1,1
19670,1,1
19671,1,1
19672,1,1
19673,1,1
19674,1,1
19675,1,1
19676,1,1
19677,1,1
19678,1,1
19679,1,1
19680,1,1
19681,1,1
19682,1,1
19683,1,1
19684,1,1
19685,1,1
19686,1,1
19687,1,1
19688,1,1
19689,1,1
19690,1,1
19691,1,1
19692,1,1
19693,1,1
19694,1,1
19695,1,1
19696,1,1
19697,1,1
19698,1,1
19699,1,1
19700,1,1
19701,1,1
19702,1,1
19703,1,1
19704,1,1
19705,1,1
19706,1,1
19707,1,1
19708,0,1
19709,1,1
19710,1,1
19711,1,1
19712,1,1
19713,1,1
19714,1,1
19715,1,1
19716,1,1
19717,1,1
19718,1,1
19719,1,1
19720,1,1
19721,1,1
19722,1,1
19723,1,1
19724,1,1
19725,1,1
19726,1,1
19727,1,1
19728,1,1
19729,1,1
19730,1,1
19731,1,1
19732,1,1
19733,1,1
19734,1,1
19735,1,1
19736,1,1
19737,1,1
19738,0,1
19739,1,1
19740,1,1
19741,1,1
19742,1,1
19743,1,1
19744,1,1
19745,1,1
19746,1,1
19747,1,1
19748,1,1
19749,1,1
19750,1,1
19751,1,1
19752,1,1
19753,1,1
19754,1,1
19755,1,1
19756,1,1
19757,1,1
19758,1,1
19759,1,1
19760,1,1
19761,1,1
19762,1,1
19763,1,1
19764,1,1
19765,1,1
19766,1,1
19767,0,1
19768,1,1
19769,1,1
19770,1,1
19771,1,1
19772,1,1
19773,1,1
19774,1,1
19775,1,1
19776,1,1
19777,1,1
19778,1,1
19779,1,1
19780,1,1
19781,1,1
19782,0,1
19783,1,1
19784,1,1
19785,1,1
19786,0,1
19787,1,1
19788,1,1
19789,1,1
19790,1,1
19791,1,1
19792,1,1
19793,1,1
19794,1,1
19795,1,1
19796,1,1
19797,1,1
19798,1,1
19799,1,1
19800,1,1
19801,0,1
19802,1,1
19803,1,1
19804,1,1
19805,1,1
19806,1,1
19807,1,1
19808,1,1
19809,1,1
19810,1,1
19811,1,1
19812,1,1
19813,1,1
19814,1,1
19815,1,1
19816,1,1
19817,1,1
19818,1,1
19819,1,1
19820,1,1
19821,1,1
19822,1,1
19823,1,1
19824,1,1
19825,1,1
19826,1,1
19827,1,1
19828,1,1
19829,1,1
19830,1,1
19831,1,1
19832,1,1
19833,1,1
19834,1,1
19835,1,1
19836,1,1
19837,1,1
19838,1,1
19839,1,1
19840,1,1
19841,1,1
19842,1,1
19843,1,1
19844,1,1
19845,1,1
19846,1,1
19847,0,1
19848,1,1
19849,1,1
19850,1,1
19851,0,1
19852,1,1
19853,1,1
19854,1,1
19855,1,1
19856,1,1
19857,1,1
19858,1,1
19859,0,1
19860,1,1
19861,1,1
19862,1,1
19863,1,1
19864,1,1
19865,1,1
19866,1,1
19867,1,1
19868,1,1
19869,1,1
19870,1,1
19871,1,1
19872,1,1
19873,0,1
19874,0,1
19875,1,1
19876,1,1
19877,1,1
19878,0,1
19879,1,1
19880,1,1
19881,1,1
19882,1,1
19883,1,1
19884,1,1
19885,1,1
19886,1,1
19887,1,1
19888,1,1
19889,1,1
19890,1,1
19891,1,1
19892,1,1
19893,1,1
19894,1,1
19895,0,1
19896,1,1
19897,1,1
19898,1,1
19899,1,1
19900,1,1
19901,1,1
19902,1,1
19903,1,1
19904,1,1
19905,1,1
19906,1,1
19907,1,1
19908,1,1
19909,1,1
19910,0,1
19911,1,1
19912,1,1
19913,1,1
19914,1,1
19915,1,1
19916,1,1
19917,1,1
19918,1,1
19919,1,1
19920,1,1
19921,1,1
19922,1,1
19923,1,1
19924,1,1
19925,1,1
19926,1,1
19927,0,1
19928,1,1
19929,1,1
19930,1,1
19931,1,1
19932,1,1
19933,1,1
19934,1,1
19935,1,1
19936,1,1
19937,1,1
19938,1,1
19939,1,1
19940,1,1
19941,1,1
19942,1,1
19943,1,1
19944,1,1
19945,1,1
19946,1,1
19947,1,1
19948,1,1
19949,1,1
19950,0,1
19951,1,1
19952,1,1
19953,1,1
19954,1,1
19955,1,1
19956,1,1
19957,1,1
19958,1,1
19959,1,1
19960,1,1
19961,1,1
19962,1,1
19963,1,1
19964,1,1
19965,1,1
19966,1,1
19967,1,1
19968,1,1
19969,1,1
19970,1,1
19971,1,1
19972,1,1
19973,1,1
19974,1,1
19975,1,1
19976,1,1
19977,1,1
19978,1,1
19979,1,1
19980,1,1
19981,1,1
19982,1,1
19983,1,1
19984,1,1
19985,1,1
19986,1,1
19987,1,1
19988,1,1
19989,0,1
19990,1,1
19991,1,1
19992,1,1
19993,1,1
19994,1,1
19995,1,1
19996,1,1
19997,1,1
19998,1,1
19999,1,1
20000,1,1
20001,1,1
20002,1,1
20003,1,1
20004,1,1
20005,1,1
20006,1,1
20007,1,1
20008,1,1
20009,1,1
20010,1,1
20011,1,1
20012,1,1
20013,1,1
20014,1,1
20015,1,1
20016,0,1
20017,1,1
20018,1,1
20019,1,1
20020,1,1
20021,1,1
20022,1,1
20023,1,1
20024,1,1
20025,1,1
20026,1,1
20027,1,1
20028,1,1
20029,1,1
20030,1,1
20031,1,1
20032,0,1
20033,1,1
20034,0,1
20035,1,1
20036,1,1
20037,1,1
20038,1,1
20039,1,1
20040,1,1
20041,1,1
20042,1,1
20043,1,1
20044,1,1
20045,1,1
20046,1,1
20047,1,1
20048,1,1
20049,1,1
20050,1,1
20051,1,1
20052,1,1
20053,1,1
20054,1,1
20055,1,1
20056,1,1
20057,1,1
20058,1,1
20059,1,1
20060,1,1
20061,1,1
20062,1,1
20063,1,1
20064,1,1
20065,1,1
20066,1,1
20067,1,1
20068,1,1
20069,1,1
20070,1,1
20071,1,1
20072,1,1
20073,1,1
20074,1,1
20075,1,1
20076,1,1
20077,1,1
20078,1,1
20079,1,1
20080,1,1
20081,1,1
20082,1,1
20083,1,1
20084,1,1
20085,1,1
20086,1,1
20087,1,1
20088,1,1
20089,1,1
20090,1,1
20091,1,1
20092,1,1
20093,1,1
20094,0,1
20095,1,1
20096,1,1
20097,1,1
20098,1,1
20099,1,1
20100,1,1
20101,1,1
20102,1,1
20103,1,1
20104,1,1
20105,1,1
20106,1,1
20107,1,1
20108,1,1
20109,1,1
20110,1,1
20111,1,1
20112,1,1
20113,1,1
20114,1,1
20115,0,1
20116,1,1
20117,1,1
20118,1,1
20119,1,1
20120,1,1
20121,1,1
20122,1,1
20123,1,1
20124,1,1
20125,1,1
20126,1,1
20127,1,1
20128,1,1
20129,1,1
20130,1,1
20131,1,1
20132,1,1
20133,1,1
20134,1,1
20135,1,1
20136,1,1
20137,1,1
20138,1,1
20139,1,1
20140,1,1
20141,0,1
20142,0,1
20143,1,1
20144,1,1
20145,1,1
20146,1,1
20147,1,1
20148,1,1
20149,1,1
20150,1,1
20151,1,1
20152,1,1
20153,1,1
20154,1,1
20155,1,1
20156,1,1
20157,1,1
20158,1,1
20159,1,1
20160,1,1
20161,1,1
20162,1,1
20163,1,1
20164,1,1
20165,1,1
20166,1,1
20167,1,1
20168,1,1
20169,1,1
20170,1,1
20171,1,1
20172,1,1
20173,1,1
20174,1,1
20175,1,1
20176,1,1
20177,1,1
20178,1,1
20179,1,1
20180,1,1
20181,1,1
20182,1,1
20183,1,1
20184,1,1
20185,1,1
20186,1,1
20187,1,1
20188,1,1
20189,1,1
20190,1,1
20191,0,1
20192,1,1
20193,1,1
20194,0,1
20195,1,1
20196,1,1
20197,1,1
20198,1,1
20199,1,1
20200,1,1
20201,1,1
20202,1,1
20203,1,1
20204,1,1
20205,1,1
20206,1,1
20207,1,1
20208,1,1
20209,1,1
20210,1,1
20211,1,1
20212,1,1
20213,1,1
20214,1,1
20215,0,1
20216,1,1
20217,1,1
20218,1,1
20219,1,1
20220,1,1
20221,1,1
20222,1,1
20223,1,1
20224,1,1
20225,1,1
20226,1,1
20227,1,1
20228,1,1
20229,1,1
20230,1,1
20231,1,1
20232,1,1
20233,1,1
20234,1,1
20235,1,1
20236,1,1
20237,1,1
20238,1,1
20239,1,1
20240,1,1
20241,1,1
20242,1,1
20243,1,1
20244,1,1
20245,1,1
20246,1,1
20247,1,1
20248,1,1
20249,1,1
20250,1,1
20251,1,1
20252,1,1
20253,1,1
20254,1,1
20255,1,1
20256,1,1
20257,1,1
20258,1,1
20259,1,1
20260,1,1
20261,1,1
20262,1,1
20263,1,1
20264,1,1
20265,1,1
20266,0,1
20267,1,1
20268,1,1
20269,1,1
20270,1,1
20271,1,1
20272,1,1
20273,1,1
20274,1,1
20275,0,1
20276,1,1
20277,1,1
20278,1,1
20279,1,1
20280,1,1
20281,1,1
20282,1,1
20283,1,1
20284,1,1
20285,1,1
20286,1,1
20287,1,1
20288,1,1
20289,1,1
20290,1,1
20291,1,1
20292,1,1
20293,0,1
20294,1,1
20295,1,1
20296,0,1
20297,1,1
20298,1,1
20299,1,1
20300,1,1
20301,1,1
20302,1,1
20303,1,1
20304,1,1
20305,1,1
20306,1,1
20307,0,1
20308,1,1
20309,1,1
20310,1,1
20311,1,1
20312,0,1
20313,1,1
20314,1,1
20315,1,1
20316,1,1
20317,1,1
20318,1,1
20319,1,1
20320,1,1
20321,1,1
20322,1,1
20323,1,1
20324,1,1
20325,1,1
20326,1,1
20327,1,1
20328,1,1
20329,1,1
20330,1,1
20331,1,1
20332,1,1
20333,1,1
20334,1,1
20335,1,1
20336,1,1
20337,1,1
20338,1,1
20339,1,1
20340,1,1
20341,1,1
20342,1,1
20343,1,1
20344,1,1
20345,1,1
20346,1,1
20347,1,1
20348,1,1
20349,1,1
20350,1,1
20351,1,1
20352,1,1
20353,1,1
20354,1,1
20355,1,1
20356,1,1
20357,0,1
20358,1,1
20359,1,1
20360,1,1
20361,1,1
20362,1,1
20363,1,1
20364,1,1
20365,1,1
20366,1,1
20367,1,1
20368,1,1
20369,1,1
20370,1,1
20371,1,1
20372,1,1
20373,1,1
20374,1,1
20375,1,1
20376,1,1
20377,1,1
20378,0,1
20379,1,1
20380,1,1
20381,1,1
20382,1,1
20383,1,1
20384,1,1
20385,1,1
20386,1,1
20387,1,1
20388,1,1
20389,1,1
20390,1,1
20391,1,1
20392,1,1
20393,1,1
20394,1,1
20395,1,1
20396,1,1
20397,1,1
20398,1,1
20399,1,1
20400,1,1
20401,1,1
20402,1,1
20403,0,1
20404,1,1
20405,1,1
20406,1,1
20407,1,1
20408,1,1
20409,1,1
20410,1,1
20411,1,1
20412,1,1
20413,1,1
20414,1,1
20415,1,1
20416,1,1
20417,1,1
20418,1,1
20419,1,1
20420,1,1
20421,1,1
20422,1,1
20423,1,1
20424,1,1
20425,1,1
20426,1,1
20427,1,1
20428,1,1
20429,1,1
20430,1,1
20431,1,1
20432,1,1
20433,1,1
20434,1,1
20435,1,1
20436,1,1
20437,1,1
20438,1,1
20439,1,1
20440,1,1
20441,1,1
20442,1,1
20443,1,1
20444,1,1
20445,0,1
20446,1,1
20447,1,1
20448,0,1
20449,1,1
20450,1,1
20451,1,1
20452,1,1
20453,1,1
20454,1,1
20455,1,1
20456,1,1
20457,1,1
20458,1,1
20459,1,1
20460,1,1
20461,1,1
20462,1,1
20463,1,1
20464,1,1
20465,1,1
20466,1,1
20467,0,1
20468,1,1
20469,1,1
20470,1,1
20471,1,1
20472,1,1
20473,1,1
20474,1,1
20475,1,1
20476,1,1
20477,1,1
20478,1,1
20479,1,1
20480,1,1
20481,1,1
20482,1,1
20483,1,1
20484,1,1
20485,1,1
20486,1,1
20487,1,1
20488,1,1
20489,1,1
20490,1,1
20491,1,1
20492,1,1
20493,1,1
20494,1,1
20495,1,1
20496,1,1
20497,0,1
20498,1,1
20499,1,1
20500,1,1
20501,1,1
20502,1,1
20503,1,1
20504,1,1
20505,1,1
20506,1,1
20507,1,1
20508,1,1
20509,1,1
20510,1,1
20511,1,1
20512,1,1
20513,1,1
20514,1,1
20515,1,1
20516,1,1
20517,1,1
20518,1,1
20519,1,1
20520,1,1
20521,1,1
20522,1,1
20523,1,1
20524,1,1
20525,1,1
20526,1,1
20527,1,1
20528,1,1
20529,1,1
20530,1,1
20531,1,1
20532,1,1
20533,1,1
20534,1,1
20535,1,1
20536,1,1
20537,1,1
20538,1,1
20539,1,1
20540,1,1
20541,0,1
20542,1,1
20543,1,1
20544,1,1
20545,1,1
20546,1,1
20547,1,1
20548,1,1
20549,1,1
20550,1,1
20551,1,1
20552,1,1
20553,1,1
20554,1,1
20555,1,1
20556,0,1
20557,1,1
20558,0,1
20559,1,1
20560,1,1
20561,1,1
20562,1,1
20563,1,1
20564,1,1
20565,1,1
20566,1,1
20567,1,1
20568,0,1
20569,1,1
20570,1,1
20571,1,1
20572,1,1
20573,1,1
20574,1,1
20575,1,1
20576,1,1
20577,1,1
20578,1,1
20579,1,1
20580,1,1
20581,1,1
20582,1,1
20583,1,1
20584,1,1
20585,1,1
20586,1,1
20587,1,1
20588,1,1
20589,1,1
20590,1,1
20591,1,1
20592,1,1
20593,1,1
20594,1,1
20595,1,1
20596,1,1
20597,1,1
20598,1,1
20599,1,1
20600,1,1
20601,1,1
20602,1,1
20603,1,1
20604,0,1
20605,1,1
20606,1,1
20607,1,1
20608,1,1
20609,1,1
20610,1,1
20611,1,1
20612,1,1
20613,1,1
20614,1,1
20615,1,1
20616,1,1
20617,1,1
20618,1,1
20619,1,1
20620,1,1
20621,1,1
20622,1,1
20623,1,1
20624,1,1
20625,1,1
20626,1,1
20627,1,1
20628,1,1
20629,1,1
20630,1,1
20631,1,1
20632,1,1
20633,1,1
20634,1,1
20635,1,1
20636,1,1
20637,1,1
20638,1,1
20639,1,1
20640,1,1
20641,1,1
20642,1,1
20643,1,1
20644,1,1
20645,1,1
20646,1,1
20647,1,1
20648,1,1
20649,1,1
20650,1,1
20651,1,1
20652,1,1
20653,1,1
20654,1,1
20655,1,1
20656,1,1
20657,1,1
20658,1,1
20659,1,1
20660,1,1
20661,1,1
20662,1,1
20663,1,1
20664,1,1
20665,1,1
20666,1,1
20667,1,1
20668,1,1
20669,1,1
20670,1,1
20671,1,1
20672,1,1
20673,1,1
20674,1,1
20675,1,1
20676,1,1
20677,1,1
20678,1,1
20679,1,1
20680,1,1
20681,1,1
20682,1,1
20683,1,1
20684,1,1
20685,1,1
20686,1,1
20687,1,1
20688,0,1
20689,1,1
20690,1,1
20691,1,1
20692,1,1
20693,1,1
20694,1,1
20695,0,1
20696,1,1
20697,1,1
20698,1,1
20699,1,1
20700,1,1
20701,1,1
20702,1,1
20703,1,1
20704,1,1
20705,1,1
20706,1,1
20707,1,1
20708,1,1
20709,1,1
20710,0,1
20711,1,1
20712,1,1
20713,1,1
20714,1,1
20715,1,1
20716,1,1
20717,1,1
20718,1,1
20719,1,1
20720,1,1
20721,1,1
20722,1,1
20723,1,1
20724,1,1
20725,1,1
20726,1,1
20727,1,1
20728,1,1
20729,1,1
20730,1,1
20731,1,1
20732,1,1
20733,1,1
20734,1,1
20735,1,1
20736,1,1
20737,1,1
20738,1,1
20739,1,1
20740,1,1
20741,1,1
20742,1,1
20743,1,1
20744,1,1
20745,1,1
20746,1,1
20747,1,1
20748,0,1
20749,1,1
20750,1,1
20751,0,1
20752,1,1
20753,1,1
20754,1,1
20755,1,1
20756,1,1
20757,1,1
20758,1,1
20759,1,1
20760,1,1
20761,1,1
20762,1,1
20763,1,1
20764,1,1
20765,1,1
20766,1,1
20767,1,1
20768,1,1
20769,1,1
20770,1,1
20771,1,1
20772,1,1
20773,1,1
20774,1,1
20775,1,1
20776,1,1
20777,1,1
20778,1,1
20779,1,1
20780,0,1
20781,1,1
20782,0,1
20783,1,1
20784,1,1
20785,1,1
20786,1,1
20787,1,1
20788,1,1
20789,1,1
20790,1,1
20791,1,1
20792,1,1
20793,1,1
20794,1,1
20795,1,1
20796,1,1
20797,1,1
20798,1,1
20799,0,1
20800,1,1
20801,1,1
20802,1,1
20803,1,1
20804,1,1
20805,1,1
20806,1,1
20807,1,1
20808,1,1
20809,1,1
20810,1,1
20811,1,1
20812,1,1
20813,1,1
20814,1,1
20815,1,1
20816,1,1
20817,1,1
20818,0,1
20819,1,1
20820,1,1
20821,1,1
20822,1,1
20823,1,1
20824,1,1
20825,1,1
20826,1,1
20827,1,1
20828,1,1
20829,1,1
20830,1,1
