id,bin_0,bin_1,bin_2,bin_3,bin_4,nom_0,nom_1,nom_2,nom_3,nom_4,nom_5,nom_6,nom_7,nom_8,nom_9,ord_0,ord_1,ord_2,ord_3,ord_4,ord_5,day,month,target
1739,0,0,0,F,Y,Blue,Trapezoid,Dog,Russia,Piano,ef38568df,57aa15561,4a0ff1117,41cce7e6e,450d20abd,2,Contributor,Boiling Hot,l,S,hp,5,1,0
1740,0,0,0,F,Y,Red,Polygon,Hamster,Russia,Piano,2d61990e2,f14fe8bc5,137922383,92e5d0d61,59ac86e3b,1,Novice,Boiling Hot,f,U,fO,3,12,0
1741,0,0,1,F,Y,Green,Square,Lion,Russia,Oboe,dc07effb0,fc88900c4,cdff51f56,d45643422,f61fe5e51,3,Expert,Hot,h,L,Aj,1,9,1
1742,0,0,0,F,N,Green,Triangle,Hamster,Canada,Bassoon,475e79160,985c40910,ba9dfc87e,8a8ccfe81,7c13a3ce8,2,Contributor,Hot,f,H,DN,1,3,0
1743,0,0,1,F,Y,Red,Trapezoid,Dog,China,Bassoon,de04b8750,113deddc9,30e376986,e87251003,ef2cdaf7b,1,Contributor,Lava Hot,f,S,rZ,7,8,0
1744,1,0,0,T,Y,Blue,Circle,Snake,Finland,Piano,30a15b6bd,8fec7bc42,b99bdfec2,4be1e9557,f528933e6,1,Novice,Boiling Hot,e,A,kC,1,2,0
1745,0,0,0,F,N,Blue,Star,Lion,Finland,Piano,527ded12a,d83ae1b30,e47776758,b864d65df,242e5cb6b,2,Novice,Lava Hot,k,X,hT,4,8,0
1746,0,0,0,T,N,Blue,Circle,Lion,China,Bassoon,bdb9fef4a,c3517eaeb,6b4d0cc44,9b37c72c4,1466b6a89,1,Expert,Boiling Hot,i,J,Qb,2,2,0
1747,0,0,0,T,N,Red,Trapezoid,Snake,China,Piano,63f642dd9,8fb440e53,ff5b35098,391a6acb7,ae5b757e2,2,Novice,Boiling Hot,k,G,PQ,1,2,1
1748,0,1,1,T,Y,Green,Polygon,Axolotl,Russia,Piano,740fb99a9,12d88c9c3,e47776758,6e4113602,8e2323050,2,Grandmaster,Hot,c,U,fh,2,12,0
1749,0,0,0,T,Y,Green,Polygon,Lion,Costa Rica,Oboe,b7bb45938,eeda68203,8783b512a,a60ab3f5e,36b5efb6a,1,Grandmaster,Cold,g,L,eb,2,10,0
1750,0,1,1,F,N,Blue,Trapezoid,Lion,India,Theremin,74bd42d5f,2bdc0a5d0,1c6544394,adfe1ada0,85969442b,3,Grandmaster,Freezing,g,F,Gx,2,2,0
1751,0,0,1,F,N,Green,Circle,Lion,Canada,Piano,f7821e391,4990652ec,8783b512a,d7875ced9,b214b865b,2,Expert,Cold,i,S,fO,1,3,0
1752,0,0,0,F,Y,Blue,Star,Cat,Costa Rica,Piano,479fd7aea,fc88900c4,e6bd86830,421db44c2,a5635a276,1,Contributor,Lava Hot,a,F,qP,5,11,0
1753,0,0,1,F,N,Green,Square,Hamster,Russia,Oboe,ef38568df,32db19124,4dcf33683,d9e5d2eb7,e976df9a5,2,Novice,Lava Hot,l,C,ek,4,9,0
1754,0,0,0,T,Y,Green,Star,Cat,Canada,Oboe,552e3fdc9,bc31d6a6d,5b6f81645,172d56f86,39386c39f,1,Novice,Boiling Hot,h,A,Qh,3,2,0
1755,0,0,0,F,Y,Green,Triangle,Cat,Costa Rica,Theremin,83b38aa6b,fc613f31d,5d0dfceaf,4bbdadc09,5b62f806e,2,Contributor,Boiling Hot,a,B,xy,1,8,0
1756,1,0,0,F,N,Blue,Polygon,Dog,Finland,Piano,bd7740b93,2119a6f87,5de3bf599,5807fe22a,868d1d088,1,Grandmaster,Hot,h,G,dE,3,4,0
1757,1,0,0,T,Y,Green,Circle,Axolotl,China,Oboe,74bd42d5f,a78e38dad,fcd030cc2,4d70170c4,32fc1c6a2,1,Contributor,Warm,l,A,cA,2,11,0
1758,0,0,1,T,Y,Green,Square,Cat,Costa Rica,Oboe,2979f0d45,96abdfa66,450f97c17,e33c9683a,60fa9c474,3,Novice,Lava Hot,k,G,KR,5,12,0
1759,0,0,0,T,Y,Red,Trapezoid,Dog,Finland,Piano,176809a41,f24d83141,4b0c6346b,9bcdb10cf,09f0f90de,1,Grandmaster,Boiling Hot,h,K,ek,2,2,0
1760,0,0,0,T,N,Blue,Triangle,Axolotl,Russia,Bassoon,a5c276589,eeda68203,e47776758,72f104db7,fda315644,1,Contributor,Lava Hot,i,P,sV,3,11,1
1761,1,1,0,F,Y,Green,Square,Cat,Russia,Bassoon,d372c8993,1573e6c5f,fcba988a0,c829bef5b,6b1cea7ed,1,Grandmaster,Lava Hot,j,P,FI,4,4,0
1762,0,0,1,F,N,Green,Circle,Snake,Finland,Oboe,baab29d3d,50e49ea04,539701869,7641286a3,570ed612d,1,Grandmaster,Lava Hot,i,K,ri,3,1,0
1763,0,1,0,F,Y,Green,Polygon,Lion,Russia,Oboe,527ded12a,08b282a6c,53c650cbf,0012ac11d,e77de7512,1,Grandmaster,Freezing,j,W,Bd,5,1,0
1764,0,0,1,F,Y,Red,Trapezoid,Lion,India,Theremin,0b3bec656,27e7dbafa,2e3adf627,82b475f6b,6a78d995c,1,Expert,Freezing,i,H,ke,7,10,0
1765,1,0,0,T,Y,Green,Triangle,Cat,China,Piano,df51b96fc,32be571ee,29295065b,c23895153,8de839c68,1,Grandmaster,Hot,l,B,CZ,7,1,0
1766,0,0,1,F,Y,Red,Polygon,Lion,Russia,Piano,f8faea16f,cd94f29d1,b47acf119,7e0338e4e,0e5b0c429,1,Novice,Freezing,j,Z,Wv,2,12,0
1767,0,1,0,F,Y,Green,Circle,Dog,Russia,Piano,06eeaf0aa,55a24a71b,fca1988e7,5f157aeee,3f087f8a7,2,Grandmaster,Freezing,l,J,yN,4,1,0
1768,0,1,1,F,N,Green,Circle,Cat,India,Oboe,b0faff28f,395941181,c41dd2bb6,6abca5b75,e94f65c50,1,Novice,Cold,b,P,uy,1,1,0
1769,0,0,0,T,Y,Blue,Square,Lion,Russia,Bassoon,66669a44f,fbcb50fc1,a62d99593,e3adda312,d23a429d1,1,Grandmaster,Lava Hot,c,L,eG,6,10,0
1770,0,1,0,T,N,Red,Square,Dog,Russia,Theremin,40e0157b1,4cb66e369,e137ece0a,4eef4ae9e,af3354181,2,Grandmaster,Freezing,g,L,JX,5,8,1
1771,0,0,0,F,N,Red,Trapezoid,Lion,Costa Rica,Oboe,bdb9fef4a,966f4a973,6c09a9fe7,c3938ecbe,3ac1438af,1,Master,Boiling Hot,g,L,yN,2,8,1
1772,0,0,0,T,Y,Red,Circle,Hamster,Russia,Oboe,1bd1068d9,ad1b42856,ff5b35098,f8cbd3521,be5c7123b,2,Expert,Boiling Hot,a,S,tM,2,3,1
1773,0,1,0,F,N,Blue,Trapezoid,Snake,Russia,Bassoon,4604905e7,3bac0bd8e,0fa8e8e91,a5351b253,981fa0f74,2,Novice,Lava Hot,l,B,dQ,2,9,0
1774,0,0,0,F,Y,Green,Square,Lion,India,Bassoon,115a252ba,28b8e5350,1710fcc5e,047da626d,6f46d2f36,1,Grandmaster,Lava Hot,g,Y,MV,3,11,0
1775,0,1,1,T,N,Red,Triangle,Axolotl,Canada,Theremin,640e1fdd5,b69c236cb,db871c626,614a86c6f,51581df26,3,Contributor,Hot,l,A,nX,1,12,1
1776,0,0,1,T,Y,Green,Star,Lion,Russia,Bassoon,2e7f4d636,cebefe5b5,6f8de956d,451537556,d0ab0edd6,3,Novice,Freezing,g,A,LE,1,7,0
1777,0,0,1,F,N,Green,Trapezoid,Snake,Russia,Oboe,f50eb07ae,b321e8ee3,70d3cd098,6e23e1067,3a6619c0b,1,Contributor,Hot,k,H,kL,3,4,1
1778,0,0,0,T,N,Green,Triangle,Cat,Russia,Piano,8cf6c9f74,4f849ad2d,f8c2142c2,6c16496e3,760b14156,2,Grandmaster,Cold,k,U,ri,1,2,1
1779,0,1,0,T,Y,Blue,Circle,Lion,Finland,Bassoon,be4578201,8518cecf3,cbb61d00c,ebfe6b3b5,d67c741be,1,Expert,Freezing,l,S,CM,7,2,0
1780,0,0,0,F,Y,Green,Star,Cat,Russia,Piano,88707c9ab,8d1b72979,944df579c,bacc1709e,ef1558c24,2,Contributor,Freezing,k,E,CL,2,11,0
1781,0,0,0,T,Y,Red,Trapezoid,Lion,Canada,Theremin,6a2269152,3e44d44eb,bb0bdaca6,34b21e6f3,79026b66a,2,Contributor,Boiling Hot,a,K,je,3,3,0
1782,1,0,1,F,Y,Blue,Star,Dog,Canada,Piano,2d61990e2,1ad744242,462a26c79,f76b52d02,43ca73657,1,Grandmaster,Boiling Hot,h,D,Bd,3,2,0
1783,0,1,1,T,N,Red,Trapezoid,Snake,Russia,Theremin,416a8f3ab,1573e6c5f,62b53f140,c13d3ebdf,e22f7c603,2,Grandmaster,Lava Hot,a,I,qP,1,2,0
1784,0,0,1,T,N,Green,Square,Cat,Canada,Oboe,f0c1ceee4,16dfb662a,4177c067d,1dc87a5c6,465ffb0fb,3,Grandmaster,Lava Hot,l,W,wu,3,4,1
1785,0,0,1,T,Y,Blue,Polygon,Lion,China,Oboe,5b0f5acd5,cd225807c,e2662c6c7,15c80c8e3,c9336bd15,1,Novice,Boiling Hot,b,J,Aj,3,11,0
1786,0,0,1,T,Y,Blue,Trapezoid,Hamster,Canada,Oboe,f9e5266f9,5194690a0,a1e0839a7,305760111,c493c5bc3,2,Novice,Freezing,a,L,Uu,1,7,0
1787,0,1,1,F,Y,Red,Trapezoid,Snake,Russia,Theremin,6cd0619e0,5cbbea089,f2935290e,6fc24b5ca,c56e65a40,3,Contributor,Freezing,g,Z,SB,3,3,0
1788,0,0,1,T,Y,Green,Trapezoid,Lion,Finland,Oboe,e70a6270d,9f53d30ad,e700486e7,4a8566032,21496cda1,1,Novice,Freezing,l,Z,Bd,4,4,0
1789,0,1,1,F,Y,Red,Trapezoid,Axolotl,Finland,Piano,9ad6558d1,b9f08dc06,37ebe7955,9d892d494,2c5185016,1,Novice,Lava Hot,h,K,us,3,12,0
1790,0,0,0,T,Y,Green,Trapezoid,Hamster,Russia,Bassoon,20b10a832,e550bcc1b,e1ea45053,88b0e9829,88497d048,1,Grandmaster,Boiling Hot,h,F,tP,5,2,1
1791,0,1,0,T,Y,Red,Circle,Axolotl,Costa Rica,Piano,a5c276589,395941181,be2582710,8238d2c23,cbe16c9fe,3,Novice,Boiling Hot,k,P,Qo,2,7,0
1792,0,0,0,F,Y,Red,Square,Dog,India,Piano,713ad10a7,25d3a1087,1d9ecee83,842d0e1fa,335a156ba,1,Contributor,Boiling Hot,n,D,CM,2,9,1
1793,0,0,0,F,Y,Blue,Polygon,Cat,India,Piano,7ee26092e,55a24a71b,c991c5808,29e1d2686,369ee33a3,1,Novice,Cold,g,Q,fO,3,7,0
1794,0,0,0,F,Y,Green,Triangle,Cat,China,Bassoon,a51e7974e,bb219c9ac,3fa1d9901,264d5619f,ef68b5367,1,Contributor,Boiling Hot,e,S,aO,1,7,1
1795,1,1,1,F,N,Red,Square,Hamster,Finland,Theremin,5b1a9f841,d4d727716,008f05158,ce84bfa6a,f0c035757,1,Novice,Cold,g,P,ek,1,2,0
1796,0,0,0,F,Y,Blue,Square,Snake,Russia,Oboe,6c90f81cd,acf5b10dd,040a5f112,1f820c7ce,5aa47f3c0,1,Novice,Lava Hot,k,V,tP,1,2,0
1797,0,0,1,F,N,Green,Star,Lion,Canada,Theremin,de04b8750,c023e914a,12e6161c9,5ae4c2d72,4fda89736,1,Contributor,Lava Hot,o,G,qP,4,1,0
1798,0,1,0,F,Y,Green,Polygon,Lion,India,Piano,e9f44a509,ea7a1aaf6,c3112515d,8e4102fa6,b447fc476,1,Grandmaster,Boiling Hot,g,T,ll,7,1,1
1799,0,0,0,F,Y,Green,Circle,Dog,Canada,Piano,05d5943a3,4c1bdbe7b,39ba044de,398527cd3,c1c53caa3,1,Novice,Freezing,a,G,sD,2,11,0
1800,0,0,0,T,Y,Green,Trapezoid,Hamster,China,Theremin,b3b4d25d0,5c4ee13e3,36db0443e,5df6f3306,96ce228a8,1,Contributor,Lava Hot,f,X,ek,1,2,0
1801,0,1,0,T,Y,Blue,Trapezoid,Lion,Russia,Piano,19db35594,08b282a6c,3212ff699,8028054b7,67c2fb95c,1,Grandmaster,Hot,e,E,on,1,11,0
1802,1,1,0,F,Y,Red,Trapezoid,Lion,China,Oboe,e5b29c42b,d9025a066,63b0bc9d3,7b558b353,112e932d6,1,Master,Lava Hot,b,Y,PA,4,12,0
1803,0,0,0,F,N,Blue,Star,Snake,India,Oboe,be5592604,7d8bc814a,30e376986,88b0e9829,fc464d704,1,Grandmaster,Freezing,l,T,MV,1,8,0
1804,0,0,0,F,Y,Red,Square,Lion,Costa Rica,Piano,321bf770e,4e6cc8696,fe7e29ba1,bb103b1d8,ec40cd6e8,2,Novice,Warm,k,I,ZR,3,1,1
1805,0,0,1,T,Y,Green,Polygon,Snake,Costa Rica,Theremin,d1b1709e8,508ff88dc,1361751be,6e3242852,83d018d90,1,Contributor,Cold,h,R,MO,7,2,0
1806,0,0,1,T,Y,Red,Circle,Lion,Russia,Bassoon,0eb46e992,5a49dd8f6,39506500f,8865c52d5,f4e1f7fef,2,Novice,Freezing,j,I,Ai,2,9,0
1807,0,0,0,F,N,Green,Circle,Lion,Finland,Oboe,dd500b26a,a9925d0e5,9906abd19,3f1f498a0,25afb2841,1,Novice,Freezing,b,Y,qP,2,2,1
1808,0,0,0,F,N,Red,Square,Lion,Russia,Piano,e5b29c42b,612641073,386eb705f,b8d4be70f,cb02ba3e7,1,Novice,Freezing,a,K,ac,1,4,0
1809,1,0,0,T,Y,Red,Star,Lion,Russia,Oboe,3aabfa2fc,c135cdf77,0208e33dd,09ca9c02e,c13457cdc,1,Grandmaster,Cold,l,T,Xh,2,7,0
1810,0,0,1,T,N,Red,Circle,Lion,China,Piano,8dcf8adfb,6d7f8c086,70363b2e8,0e87f6993,eb58ff2cd,3,Novice,Lava Hot,j,L,Vf,5,1,1
1811,0,0,0,F,N,Green,Trapezoid,Cat,Finland,Theremin,e70a6270d,4c183f1ef,b14b61f97,2d10dbc79,85f40f057,1,Novice,Boiling Hot,g,J,ac,1,3,0
1812,1,1,0,F,N,Blue,Star,Axolotl,Costa Rica,Bassoon,2979f0d45,5d47a598c,ab3200fa5,d5aa67a68,474b96ed5,1,Contributor,Boiling Hot,e,I,Jc,7,2,0
1813,1,0,1,T,Y,Red,Square,Hamster,India,Piano,f0c1ceee4,d43e63dc9,d863df6ca,f3cbabf23,ba12075ba,2,Grandmaster,Warm,j,P,eQ,2,1,1
1814,0,0,0,F,Y,Green,Triangle,Snake,India,Piano,f7821e391,5e881b059,03c02132c,07832c0f5,c8f276479,1,Novice,Hot,l,N,CM,2,3,1
1815,0,0,0,F,Y,Green,Trapezoid,Cat,Russia,Oboe,f7821e391,0302f1ffc,6206e88a7,d20454f08,1801a2c08,1,Contributor,Lava Hot,d,W,od,2,12,1
1816,0,0,0,T,Y,Green,Circle,Lion,Costa Rica,Piano,908a1b9c9,71c68195d,8476604f7,182a1fd8c,e3f26c425,1,Grandmaster,Lava Hot,g,L,Qo,1,1,0
1817,0,0,1,F,Y,Blue,Triangle,Lion,Russia,Piano,778fdbe56,a406a5f12,389eb023f,5bf5f09ce,1f76005eb,1,Grandmaster,Boiling Hot,d,Q,Xh,3,9,0
1818,0,0,1,F,N,Blue,Triangle,Lion,China,Bassoon,b7bb45938,c73e4dfe1,8595ab4ff,045f81ebb,352d7c0cb,1,Grandmaster,Freezing,g,A,fO,4,1,0
1819,1,0,0,T,N,Green,Trapezoid,Axolotl,Finland,Piano,06eeaf0aa,db35bbdcb,96dacbb81,b2daa8b10,db5f5e8c1,1,Master,Lava Hot,o,T,cA,7,8,1
1820,0,0,0,F,Y,Red,Square,Cat,Finland,Oboe,527ded12a,24a1bea30,14bd3d56c,a101b24c2,a961608da,3,Grandmaster,Warm,a,S,aP,2,10,0
1821,0,1,0,T,Y,Red,Trapezoid,Lion,India,Piano,81f9d3312,d405aebc1,833708746,5213ff772,1f560f974,1,Novice,Hot,k,S,ri,1,8,0
1822,0,0,0,F,Y,Green,Square,Lion,Russia,Oboe,4604905e7,292dea6ab,39fc2a6db,547f1c638,e6a791e94,3,Grandmaster,Freezing,f,D,NV,3,10,0
1823,0,1,1,T,N,Red,Square,Lion,China,Oboe,f12246592,95572215a,234fb5608,6b972b4e6,8183b010e,2,Novice,Freezing,j,H,od,2,8,1
1824,0,0,0,T,N,Red,Polygon,Lion,China,Piano,116f7e3e2,d173ac7ca,591491a89,a348247ca,64ec48440,1,Novice,Cold,h,H,Wc,3,3,0
1825,1,0,0,T,Y,Green,Polygon,Lion,Canada,Bassoon,e428c040e,4daee3baf,ce310f731,07802123c,6512e6e59,3,Contributor,Cold,h,N,kE,1,7,0
1826,1,1,1,T,N,Green,Square,Dog,Finland,Theremin,778fdbe56,f083d48ad,4080d5eaa,a6bdcf2f0,27844d4c7,1,Novice,Cold,g,L,UO,7,9,1
1827,0,0,0,T,Y,Blue,Trapezoid,Cat,Russia,Piano,4e1b529f6,9f53d30ad,3e7c8c60e,1440a7319,51794c014,3,Novice,Freezing,l,L,ZR,5,4,0
1828,0,0,1,F,Y,Green,Polygon,Lion,Costa Rica,Piano,60a44c8f4,95572215a,5720c852a,040f926fa,2dfcda2e4,1,Master,Freezing,g,K,KR,5,11,0
1829,0,0,0,T,N,Red,Triangle,Dog,India,Oboe,4845cc770,077e720aa,68d88988b,3a2de46f1,30c195bbc,2,Master,Freezing,n,A,kC,2,7,1
1830,0,0,1,T,Y,Blue,Trapezoid,Snake,China,Oboe,db5e25328,8bbe5580d,1cde40c7a,6a484e7c5,6e8ae00d1,2,Novice,Freezing,k,T,Dx,2,3,0
1831,0,1,1,F,Y,Blue,Triangle,Lion,Canada,Oboe,2cadfed8e,edb3cf6c8,be1ab8f53,b098eb48e,8173ee7db,1,Grandmaster,Boiling Hot,l,A,zU,4,2,0
1832,0,0,0,F,Y,Blue,Triangle,Lion,Canada,Piano,5b1a9f841,acf5b10dd,62882755e,72f9294c0,1df226afb,1,Expert,Lava Hot,h,K,ZR,1,12,0
1833,0,0,0,F,N,Red,Polygon,Dog,India,Bassoon,72f8028dc,9ceb19dd6,17d7c7e77,c5e72a6bf,ff9efcf8c,1,Expert,Freezing,h,Z,eQ,2,1,1
1834,0,1,1,F,Y,Blue,Trapezoid,Axolotl,Costa Rica,Piano,eb69430d6,975346729,eeba65bef,c4f837d94,5213501ec,1,Master,Boiling Hot,a,U,dP,7,1,0
1835,0,0,0,F,Y,Blue,Trapezoid,Axolotl,Canada,Piano,0de4acd31,bedc798e7,6f8de956d,25d6d251f,7a15dce91,1,Novice,Hot,g,L,mc,1,1,0
1836,0,0,0,T,N,Blue,Trapezoid,Lion,Russia,Oboe,075ceb58b,df184daf2,c9d67c6a2,48f96e651,ef5d10767,1,Novice,Boiling Hot,l,D,be,1,3,0
1837,0,0,0,T,Y,Green,Square,Lion,China,Theremin,e5b29c42b,1611d2b45,f2ad3e302,3fef71834,191fb13ac,1,Master,Lava Hot,h,H,nh,3,8,0
1838,1,0,0,T,N,Red,Square,Axolotl,China,Oboe,713ad10a7,32db19124,0592e1a75,cea2817a5,cbe16c9fe,1,Expert,Cold,g,V,Vx,2,1,1
1839,0,0,0,T,N,Red,Trapezoid,Snake,Canada,Piano,e70a6270d,1ab5e5ad6,a95d13114,d7e1019fd,233381a6c,2,Grandmaster,Cold,k,K,To,5,4,0
1840,0,0,1,T,Y,Green,Circle,Axolotl,Finland,Piano,30a530eab,bf82c01fa,5f5b6e957,ec5e9f1a4,b6b0a3ab0,3,Novice,Freezing,j,H,nh,2,1,0
1841,1,1,1,F,Y,Green,Square,Cat,China,Bassoon,9ad6558d1,944531331,50c82cec6,59ea7317d,063e99626,2,Contributor,Cold,g,W,Nk,2,11,0
1842,0,0,1,T,Y,Blue,Square,Lion,India,Bassoon,05950689f,8d1b72979,fca1988e7,66413f5c4,cf08da50f,1,Contributor,Boiling Hot,o,P,CZ,7,8,0
1843,0,0,1,F,N,Green,Trapezoid,Dog,Russia,Oboe,5a466e166,36282e811,c385a4e29,c09a0e552,c644ac1b0,2,Contributor,Boiling Hot,e,A,cA,5,12,0
1844,0,0,0,F,Y,Green,Trapezoid,Lion,Russia,Piano,eb69430d6,18a901239,8275c0030,904a490c3,9ccd1e1be,1,Grandmaster,Boiling Hot,g,H,cA,1,3,0
1845,0,0,0,F,N,Red,Polygon,Cat,Russia,Piano,5b1a9f841,c73e4dfe1,12e6161c9,2192087a7,8eeafbc72,2,Contributor,Freezing,i,R,PA,3,1,0
1846,0,0,1,T,Y,Green,Star,Lion,Russia,Bassoon,46cab09da,d942d1e82,12e6161c9,e40e75916,2f7925df7,1,Grandmaster,Boiling Hot,o,A,Jc,1,3,0
1847,0,1,0,F,Y,Blue,Circle,Dog,India,Oboe,d372c8993,c9a951efa,4ca8c6fdb,950a1d8c0,7155019df,2,Novice,Lava Hot,c,I,RP,2,7,0
1848,0,0,0,T,Y,Red,Square,Axolotl,China,Piano,f0c1ceee4,18a901239,e6bd86830,f93f7e202,29a89e48d,2,Contributor,Boiling Hot,k,A,ac,3,7,1
1849,0,0,1,T,N,Blue,Trapezoid,Axolotl,Russia,Oboe,19db35594,73d7ca889,b976fa2c2,580cf0199,297abad9c,1,Grandmaster,Boiling Hot,h,E,Xi,2,2,0
1850,0,0,0,T,Y,Green,Trapezoid,Dog,Costa Rica,Oboe,dd500b26a,f53d92c1a,0c1cfb224,322e03b73,ea8412e32,1,Novice,Lava Hot,e,E,be,2,2,0
1851,0,0,0,F,N,Green,Trapezoid,Lion,China,Bassoon,be4578201,bd47c2363,b9b8becf9,052027e6d,638a4d434,2,Novice,Freezing,l,L,Zq,5,9,1
1852,0,0,0,T,Y,Red,Trapezoid,Lion,Russia,Bassoon,3aabfa2fc,f0c4b23ef,7c6d738f8,64335b5e6,1dedc469b,2,Expert,Freezing,h,J,Xi,3,2,0
1853,0,0,0,F,Y,Blue,Circle,Snake,Costa Rica,Oboe,a3f640358,bc82e0ba0,0e2c0dc76,f60eb679f,e424b3c1b,1,Novice,Warm,g,G,tM,4,1,0
1854,1,1,0,T,N,Blue,Trapezoid,Axolotl,Russia,Piano,c2843dc45,1ab5e5ad6,04a6f404e,32e87c9d3,30a9b1e47,1,Novice,Boiling Hot,b,V,ud,3,9,0
1855,0,1,0,T,Y,Red,Trapezoid,Lion,Finland,Piano,af088d192,09e796196,226e2276b,e6b8a118f,ad1af2b45,1,Contributor,Lava Hot,h,Z,jS,1,3,1
1856,0,0,0,T,N,Blue,Trapezoid,Cat,Costa Rica,Theremin,e7d9ca356,7d8bc814a,5dc3e05e9,a371e684b,139f842a2,1,Novice,Lava Hot,k,Y,Er,2,4,0
1857,0,0,0,T,N,Red,Polygon,Cat,Russia,Oboe,74bd42d5f,c103290d4,8783b512a,ef666ab49,8da719fdd,2,Novice,Lava Hot,f,H,kE,4,3,0
1858,1,0,1,F,Y,Green,Triangle,Lion,Russia,Bassoon,6f70dc2df,ddb583aa3,d8ed36706,a30b8dd9c,ca041d4ef,1,Contributor,Boiling Hot,i,N,dE,3,4,0
1859,0,1,1,T,Y,Blue,Star,Dog,Finland,Oboe,1bd1068d9,b3e59b54a,85360f187,c41696165,593fffce7,2,Novice,Cold,b,P,GD,4,12,0
1860,1,0,1,F,Y,Red,Circle,Snake,China,Oboe,115a252ba,7112aaf8e,7f1dc7d07,4cd920251,579abef26,1,Master,Freezing,o,W,Ai,3,12,0
1861,0,0,0,T,Y,Green,Star,Dog,Russia,Theremin,b97f51ac4,f24d83141,a380cef14,cfbd87ed0,014979ecc,1,Novice,Lava Hot,g,R,RG,2,9,0
1862,0,0,1,F,Y,Green,Triangle,Lion,Canada,Theremin,159a7306f,966f4a973,6face96c8,60f23b85b,f74b56199,3,Grandmaster,Lava Hot,j,K,ke,1,4,1
1863,0,0,0,F,Y,Green,Trapezoid,Lion,India,Bassoon,92190168b,c0e4c4487,04d283376,60ecfa5db,2587e4eb4,2,Grandmaster,Warm,i,Z,su,4,9,1
1864,0,0,0,F,Y,Blue,Triangle,Axolotl,Russia,Piano,077fd9465,7112aaf8e,6448d1faf,4c3e09313,c10c2ced0,2,Contributor,Boiling Hot,k,L,lx,4,3,1
1865,0,1,0,T,Y,Green,Star,Dog,Canada,Theremin,3685a0904,97b6a3518,659c782a1,644658db0,e25353375,3,Contributor,Freezing,i,G,Er,4,4,0
1866,0,0,1,F,Y,Green,Circle,Lion,India,Theremin,a51e7974e,55a24a71b,594f72875,d31a35718,1a689dff9,1,Master,Cold,e,S,sV,4,2,1
1867,0,0,1,F,Y,Green,Star,Lion,Costa Rica,Piano,5b1a9f841,6d7f8c086,fe7e29ba1,e8f1201dc,a28d07431,1,Novice,Freezing,l,Q,LE,3,7,0
1868,1,0,0,F,Y,Green,Square,Lion,Russia,Oboe,a51e7974e,7cb06ca3c,b042166d5,b42c08fd7,7208160cf,1,Novice,Freezing,a,W,hT,1,5,0
1869,0,1,0,F,Y,Green,Trapezoid,Cat,Canada,Piano,472efea17,9a20c66da,bfcd16c3e,869614aaf,84ebdb3e4,2,Expert,Freezing,j,S,je,2,7,0
1870,0,1,0,T,Y,Red,Circle,Dog,Costa Rica,Oboe,7ee26092e,2837cf7b8,462a26c79,7c8dba46f,d1920d30a,1,Expert,Freezing,k,S,Kq,7,1,0
1871,0,0,0,F,Y,Blue,Square,Lion,Russia,Piano,29e7f8525,5755f93b2,8b3344cb5,d051d0fc8,40e1bf207,1,Novice,Freezing,k,I,kC,7,3,0
1872,0,1,0,F,Y,Green,Circle,Lion,Russia,Bassoon,ef38568df,9448b8e3b,969b883a6,1a2f9e277,9464c14f2,1,Expert,Boiling Hot,k,N,KR,1,4,0
1873,0,0,1,T,Y,Red,Polygon,Lion,China,Theremin,c2843dc45,e63f69ba1,89d2f6fa1,ad9ef63f8,718e32ffd,1,Contributor,Cold,c,T,ac,7,5,0
1874,0,1,1,F,Y,Red,Square,Lion,Canada,Bassoon,b0faff28f,e63f69ba1,c9ed7172b,32e87c9d3,c6bd94cef,1,Grandmaster,Lava Hot,a,F,TZ,5,10,0
1875,0,0,0,T,Y,Red,Trapezoid,Lion,Costa Rica,Theremin,be5592604,2df6f79a2,b0aeeaef9,65aa42eeb,f5e0c0d01,2,Grandmaster,Lava Hot,l,I,CM,3,2,0
1876,0,0,0,F,Y,Blue,Circle,Cat,China,Oboe,3585ff84b,bc82e0ba0,3b7dd14fd,f83129387,eccc1cc3b,2,Novice,Freezing,l,W,Jc,1,2,0
1877,0,0,0,T,N,Blue,Square,Lion,China,Piano,92190168b,1795ef28b,386eb705f,b8428a89a,545bf9366,3,Novice,Freezing,d,U,RL,7,11,0
1878,0,0,1,T,Y,Blue,Trapezoid,Cat,Russia,Theremin,479fd7aea,29a854620,c44ee82e9,06b4f0f6a,4ee23c575,1,Novice,Warm,c,P,lx,2,2,0
1879,0,0,1,F,Y,Red,Star,Hamster,Canada,Piano,81f9d3312,6c90b0073,909d5dccd,5e2dfdc4e,96f06661e,1,Novice,Lava Hot,i,F,Nk,2,3,1
1880,0,0,1,T,Y,Blue,Star,Hamster,Canada,Piano,416a8f3ab,db64717a3,5649e0c27,957446f7b,6931d2757,1,Expert,Freezing,k,H,BE,3,11,0
1881,0,0,1,F,Y,Green,Trapezoid,Hamster,Finland,Theremin,fd04a970f,718fd9453,e8d8ed94a,fdcd0dada,bfc4b2251,2,Grandmaster,Freezing,k,Q,Er,2,10,0
1882,0,0,0,F,Y,Blue,Star,Hamster,Finland,Theremin,005dd4ce3,29e27ff9d,c991c5808,a666f7dc4,aa1796b81,1,Novice,Cold,h,A,Bb,7,11,0
